Верхний зуб 1,Верхний зуб 2,Верхний зуб 3,Верхний зуб 4,Верхний зуб 5,Верхний зуб 6,Нижний зуб 1,Нижний зуб 2,Нижний зуб 3,Нижний зуб 4,Нижний зуб 5,Нижний зуб 6,Индекс 1
4.43,9.24,9.23,6.49,7.33,8.83,9.07,5.97,3.96,6.12,5.93,0.92,142.477
7.29,8.54,0.07,7.81,7.05,2.11,8.53,4.31,8.54,5.37,4.51,9.38,80.881
5.9,7.63,5.29,2.93,4.2,3.74,5.76,4.29,4.94,7.74,5.16,6.4,86.585
9.67,9.98,9.42,7.95,9.82,4.11,1.65,4.12,2.36,6.94,8.26,4.06,186.017
1.68,5.51,1.71,0.35,0.73,0.56,1.73,4.22,9.42,6.47,1.6,6.03,35.765
1.33,7.48,9.26,7.21,3.22,8.65,3.99,6.63,4.62,9.25,8.11,3.92,101.725
7.39,3.71,3.0,2.46,5.73,6.16,8.54,3.15,2.5,1.56,4.37,7.88,101.607
9.06,8.39,3.19,7.86,8.72,6.81,9.97,1.9,2.62,8.46,0.97,3.82,158.724
3.54,8.7,1.3,0.5,9.84,2.55,2.36,3.23,4.84,7.97,7.2,7.49,79.873
8.53,2.85,7.12,3.62,0.77,1.76,9.39,8.77,6.27,6.77,5.24,0.3,67.093
9.24,1.27,4.3,9.25,7.51,9.86,0.62,0.71,5.88,9.38,9.42,9.66,116.148
2.39,2.46,3.88,6.27,3.53,0.42,9.15,7.15,5.3,5.65,7.35,5.37,47.411
9.83,8.42,1.28,8.84,8.98,7.96,2.88,3.34,9.16,2.16,7.29,7.19,141.505
3.84,5.8,0.66,9.88,5.04,7.91,1.34,8.61,5.15,1.68,2.21,6.42,130.382
4.95,8.2,3.72,5.95,1.48,6.86,6.43,8.85,1.22,0.36,1.97,0.58,160.536
6.12,2.46,4.71,3.01,5.85,5.35,2.43,9.0,9.82,2.87,1.62,0.08,106.507
3.35,3.92,9.33,1.38,2.36,2.79,4.24,8.78,3.36,5.49,5.61,8.53,64.232
4.48,7.95,1.08,5.67,7.88,0.59,3.85,7.0,7.5,8.13,6.43,7.06,69.177
6.53,5.98,0.21,2.68,3.01,7.19,8.04,3.07,4.45,6.87,5.29,4.96,78.335
3.03,8.86,8.86,6.22,2.67,3.2,6.16,3.36,5.8,3.28,4.19,4.61,119.854
0.37,7.53,9.77,6.06,2.07,1.18,1.48,7.42,9.6,0.06,9.29,7.04,77.329
0.24,4.05,5.81,0.73,6.83,3.02,2.54,5.08,4.0,2.96,6.06,0.1,99.711
3.56,9.38,1.94,2.31,9.52,2.6,2.18,2.79,8.59,4.18,5.94,1.46,116.587
0.72,6.68,4.92,8.99,3.34,5.77,1.38,7.72,6.33,9.66,5.14,5.67,84.735
2.91,4.16,5.31,3.16,4.1,8.57,5.07,6.11,8.94,1.15,9.02,3.69,83.019
3.34,8.7,0.6,3.88,9.76,7.07,0.79,6.1,5.95,4.0,1.51,1.67,166.583
1.29,9.8,8.6,6.98,1.05,1.21,5.22,4.92,7.89,7.71,3.26,0.38,98.468
3.44,1.96,2.56,7.08,8.68,2.15,9.06,1.38,4.64,5.75,5.37,6.02,80.292
3.86,1.2,4.38,2.14,5.07,0.52,5.08,4.18,9.29,7.76,5.62,7.08,44.014
8.72,6.22,0.96,3.18,6.23,0.46,6.03,0.94,5.62,8.51,7.2,1.39,86.797
6.47,4.53,6.53,7.62,7.64,8.69,6.0,8.94,4.04,8.41,7.16,4.34,106.660
1.95,3.83,2.44,4.65,1.24,4.41,5.95,0.96,5.09,4.2,2.45,6.71,73.028
7.81,4.87,8.96,3.52,9.31,7.35,4.15,9.27,6.35,2.93,7.42,8.43,108.482
8.54,1.04,4.59,4.67,0.98,0.04,7.21,0.95,2.3,6.42,8.28,5.75,64.251
5.74,9.95,6.14,1.35,9.06,9.11,1.38,2.73,3.94,1.16,9.54,2.35,195.972
7.88,9.36,0.42,7.94,5.39,2.96,8.17,6.28,3.29,6.42,9.51,2.43,94.044
5.66,0.46,5.1,9.86,6.75,1.36,6.59,9.42,8.03,9.22,7.48,5.1,63.678
3.23,1.94,5.17,4.89,3.3,9.19,5.28,9.74,6.93,7.28,8.19,9.35,59.269
6.57,5.51,7.5,0.68,2.16,9.04,9.43,5.49,9.59,9.12,1.88,7.14,73.763
5.12,2.01,2.26,6.31,8.49,5.39,7.82,5.58,8.97,6.28,6.88,9.66,65.457
2.04,3.51,6.39,3.99,9.59,5.97,4.02,7.33,8.22,3.78,6.73,6.97,84.993
8.18,9.85,5.32,4.04,9.27,4.57,4.3,8.55,6.51,5.12,3.81,9.85,108.102
6.74,7.18,7.81,6.2,4.4,3.08,3.54,7.92,2.71,8.3,1.96,5.27,119.226
7.55,5.85,8.26,2.81,9.1,0.82,8.88,3.34,8.16,0.88,7.78,5.38,99.913
4.99,7.18,7.87,2.42,7.27,8.84,5.75,2.84,4.68,5.46,0.97,8.03,139.091
2.61,7.83,2.38,2.04,1.26,9.06,3.18,7.12,7.42,7.6,6.69,6.78,64.914
2.71,9.14,1.37,7.27,2.6,8.19,3.18,4.04,6.89,2.58,2.41,3.5,138.407
4.51,8.58,3.19,5.07,3.64,1.75,6.17,7.04,8.01,7.0,1.05,0.35,90.277
8.9,4.82,7.89,4.05,6.85,7.84,6.27,6.11,3.31,5.11,2.44,1.46,163.360
5.44,3.83,5.1,2.85,9.51,0.11,1.2,8.9,8.86,2.91,7.07,1.73,87.512
4.61,7.36,6.93,6.3,7.68,0.81,0.83,6.38,4.7,2.01,0.74,1.35,210.431
8.27,8.5,3.53,2.79,0.96,3.65,0.33,4.52,9.21,9.07,7.59,6.27,74.885
7.23,6.42,7.65,3.72,0.82,9.4,7.87,7.58,6.84,2.02,6.95,7.85,90.105
1.3,7.87,0.22,8.02,6.42,7.7,9.26,3.19,6.86,5.98,3.6,2.56,100.254
3.82,9.05,4.91,6.28,8.37,1.35,9.62,6.8,4.79,1.46,2.02,8.6,101.472
3.37,5.41,2.12,0.71,6.97,2.28,9.75,1.01,7.7,8.58,9.4,1.69,54.708
0.59,7.34,7.88,3.6,9.71,6.41,5.36,3.23,5.07,5.02,7.41,1.71,127.806
5.25,1.54,7.67,3.09,6.04,6.24,6.32,4.87,5.26,2.34,7.58,6.82,89.876
6.98,5.13,1.68,4.49,4.3,7.12,7.36,9.9,7.84,2.31,0.88,5.7,87.379
1.16,3.78,2.59,3.68,7.86,6.08,5.89,3.68,9.62,2.71,3.04,6.59,79.765
7.84,3.06,1.69,4.47,1.47,5.1,2.51,7.1,5.15,1.56,8.77,3.5,82.651
7.38,2.51,6.98,9.69,4.2,9.25,2.7,1.38,1.59,1.73,6.11,4.8,218.514
0.94,4.11,4.43,4.74,7.86,5.87,0.59,6.03,7.36,7.91,6.0,3.33,89.526
3.73,6.72,2.48,1.1,5.44,3.68,0.65,8.92,6.46,6.79,9.37,8.59,56.768
4.98,0.11,6.06,1.93,1.66,4.9,4.57,6.68,4.79,5.91,3.2,9.21,57.159
8.56,3.74,4.03,5.21,1.43,4.58,5.3,4.69,2.22,2.55,0.08,8.48,118.139
3.18,5.71,7.84,2.26,7.28,5.12,2.57,8.84,5.58,8.67,3.56,5.62,90.098
8.11,2.08,0.62,9.14,4.17,7.81,0.32,1.81,7.99,8.88,4.9,6.72,104.278
0.11,4.85,6.53,8.08,7.12,1.97,3.9,8.24,7.38,2.34,3.04,2.98,102.798
2.22,2.14,2.72,6.28,8.88,9.42,9.41,7.15,6.44,6.68,5.53,9.55,70.733
9.09,9.93,8.07,3.67,2.63,0.85,4.72,0.79,8.24,2.36,2.28,2.53,163.671
0.54,8.84,5.21,7.74,2.19,6.52,5.86,0.39,0.5,1.46,3.08,5.21,188.121
6.35,7.51,3.78,1.15,1.01,0.04,2.68,2.96,4.49,1.4,5.9,7.38,79.968
9.94,6.94,3.9,0.17,2.77,0.36,5.75,4.9,0.24,6.53,1.22,6.52,95.707
7.06,7.25,7.76,3.05,7.94,6.97,6.81,2.17,4.21,1.69,4.2,9.64,139.380
6.83,3.62,0.62,9.49,3.11,5.5,9.49,3.18,0.69,3.69,4.98,3.44,114.527
4.49,3.64,7.12,6.67,1.61,6.46,7.74,1.06,4.91,2.0,4.58,7.8,106.764
1.06,3.1,5.37,4.51,5.2,7.96,9.97,1.91,2.21,9.13,5.9,4.63,80.593
8.85,4.6,4.39,9.41,2.64,0.19,4.17,6.07,6.75,8.21,6.66,7.45,76.520
5.18,9.47,7.12,2.23,6.13,7.07,8.39,5.94,8.54,0.34,8.22,0.91,115.028
6.87,6.75,3.55,5.83,4.39,0.95,9.03,5.58,3.76,5.24,8.65,1.81,83.182
1.27,9.1,8.07,3.84,4.8,4.15,0.75,2.38,9.75,8.58,5.2,8.88,87.873
1.62,5.18,0.86,0.6,4.26,6.58,8.48,6.25,9.25,0.6,4.18,7.58,52.559
2.23,5.66,1.61,4.4,7.39,2.87,5.96,8.74,2.26,3.97,6.06,6.46,72.227
7.39,2.82,5.48,0.44,5.06,1.38,6.82,7.93,3.02,4.06,3.71,6.26,70.975
4.89,2.93,0.71,1.88,9.71,0.57,6.13,9.67,4.99,2.51,4.05,2.98,68.216
5.17,4.27,2.42,6.27,2.98,1.8,5.97,5.41,9.22,1.86,7.92,7.23,60.915
1.32,0.39,4.95,8.36,3.57,8.93,2.19,5.42,4.24,0.16,9.45,1.76,118.519
6.99,7.09,7.66,3.4,3.55,9.89,3.15,7.23,1.87,1.38,9.67,1.03,158.570
7.41,5.38,9.84,3.47,9.46,0.29,5.67,3.09,5.7,1.63,2.49,7.14,139.386
1.53,9.56,5.74,0.18,6.9,2.05,0.72,0.62,9.06,7.15,4.71,2.09,106.612
2.45,8.1,8.03,9.64,0.91,2.31,6.1,9.27,6.85,0.83,9.2,5.7,82.846
8.49,3.96,4.94,8.11,5.46,9.29,5.02,9.15,8.06,3.76,2.67,6.25,115.296
7.43,7.29,2.07,9.87,2.63,3.65,6.65,8.75,9.69,6.82,5.71,7.67,72.731
2.71,2.49,5.82,5.14,5.24,1.75,1.23,4.53,9.58,6.25,5.99,3.25,75.089
6.54,7.52,9.03,0.14,6.84,9.99,7.21,5.24,7.09,8.75,7.69,2.77,103.381
1.9,6.72,9.86,7.45,9.11,5.93,0.31,5.56,6.43,7.23,4.06,2.62,156.314
3.88,0.76,5.88,4.22,7.24,9.85,9.17,1.54,9.61,1.69,5.34,0.98,112.354
8.14,9.02,5.14,4.27,4.7,0.46,5.89,7.0,9.43,7.93,9.48,8.57,65.694
0.95,5.52,3.82,4.14,2.48,6.56,5.41,0.29,1.69,5.11,0.97,9.12,103.896
9.76,3.63,3.15,7.11,0.83,0.99,7.82,5.68,2.61,5.94,9.43,8.13,64.302
9.88,2.95,1.9,4.98,4.63,6.07,1.97,9.31,8.66,5.83,0.17,4.61,99.542
8.39,2.4,6.86,1.62,9.07,2.35,1.14,2.97,8.97,2.3,1.42,0.11,181.490
0.17,2.0,8.38,6.33,3.76,5.94,6.83,6.09,5.62,4.36,9.8,5.63,69.345
1.08,8.25,8.92,4.04,5.32,8.8,7.03,9.72,9.63,2.53,0.15,4.55,108.331
9.66,4.29,4.53,1.91,2.66,7.93,3.4,1.56,8.11,7.76,6.47,4.47,97.513
8.35,7.47,2.09,6.59,6.31,1.34,4.98,7.6,0.73,4.52,2.02,6.01,124.323
5.33,2.1,8.72,2.46,0.57,6.96,3.89,4.31,4.32,9.16,9.33,2.53,77.937
3.66,6.33,5.09,2.5,1.51,6.81,1.67,1.56,6.9,8.23,4.86,0.66,108.459
1.57,8.3,2.05,0.18,7.63,9.96,7.58,8.95,1.49,0.52,4.53,7.62,96.742
1.82,9.34,1.57,6.69,1.1,8.83,6.91,5.93,7.82,1.18,3.23,8.92,86.349
3.82,3.95,0.17,2.35,4.29,6.95,6.94,4.81,0.89,0.1,0.19,1.49,149.307
0.13,0.67,0.46,3.64,1.19,0.72,8.94,3.89,0.71,5.88,9.22,5.8,19.774
0.2,0.78,1.86,6.24,3.65,4.82,1.95,5.03,9.2,3.71,2.14,4.51,66.127
6.92,7.66,5.82,7.32,8.3,9.24,0.88,4.77,3.84,4.76,9.86,3.26,165.364
2.66,4.82,6.01,1.31,7.67,3.04,5.74,3.75,0.16,0.27,1.66,6.15,143.880
2.62,7.91,7.79,2.12,1.21,0.16,9.02,4.23,8.0,5.27,0.39,2.47,74.234
0.98,0.43,5.74,7.2,8.63,6.47,2.33,9.26,1.84,4.72,9.72,4.23,91.745
3.36,8.39,5.24,0.01,5.01,7.49,8.05,6.14,8.83,7.93,7.07,6.8,65.819
6.48,5.54,7.41,6.29,1.32,3.09,9.99,1.68,0.07,0.63,0.95,6.28,153.724
2.61,8.21,0.93,9.54,7.41,8.45,9.61,2.19,8.0,2.54,8.2,3.49,109.168
4.38,5.53,6.21,4.03,7.13,3.7,5.84,3.25,0.27,0.15,3.18,4.75,177.638
2.66,5.59,4.4,8.48,5.96,2.8,7.06,3.9,7.05,6.77,5.13,5.62,84.126
9.22,7.72,5.39,4.58,9.64,8.66,6.07,4.91,7.32,9.02,7.15,3.5,119.068
6.56,9.7,4.04,5.31,5.69,6.33,6.29,4.76,3.18,4.37,2.4,4.34,148.500
5.16,3.26,4.76,2.13,9.65,5.23,2.32,0.01,3.25,6.95,7.14,3.14,132.354
4.22,2.85,5.3,9.14,3.46,0.84,0.45,4.3,9.87,7.02,9.02,5.64,71.102
9.17,3.5,6.82,7.23,8.88,5.65,7.65,9.05,8.14,1.74,1.19,7.27,117.723
3.63,4.89,5.62,6.05,1.45,9.5,8.63,5.61,0.15,9.73,1.6,8.31,91.507
7.86,7.23,0.35,1.12,1.64,2.0,0.16,1.95,4.55,1.17,6.22,6.49,98.345
0.07,4.3,4.57,8.18,2.9,3.64,8.67,3.37,3.46,9.19,2.16,9.27,65.504
8.06,2.57,5.12,1.06,5.47,6.46,7.17,9.21,7.95,6.66,4.77,8.75,64.570
5.02,5.57,9.7,7.08,7.18,8.82,8.2,6.14,9.56,9.29,5.23,9.68,90.166
8.36,9.4,4.14,2.14,3.44,8.9,4.81,2.65,6.46,9.77,0.34,3.65,131.431
3.76,8.68,5.71,7.28,1.13,9.58,1.42,2.83,0.1,1.25,6.29,8.91,173.750
8.74,0.94,8.13,3.17,7.8,2.34,7.17,1.06,2.26,3.89,7.88,4.9,114.580
9.43,5.86,5.65,1.8,1.51,2.37,6.75,5.66,0.17,0.14,3.3,8.32,109.367
5.81,3.92,3.95,7.04,8.99,5.5,8.99,8.27,6.93,1.73,9.7,3.69,89.570
4.47,8.95,2.55,8.39,0.61,4.87,0.59,4.57,2.14,4.77,3.75,2.95,158.977
7.74,1.81,1.84,3.72,2.26,9.64,0.57,2.82,2.76,5.11,2.15,1.69,178.874
9.92,9.4,6.41,1.81,3.69,5.57,9.26,4.14,8.87,3.04,6.97,7.92,91.542
6.92,1.71,3.3,0.28,7.93,7.32,3.15,7.99,7.09,3.13,9.44,9.07,68.874
4.02,3.69,4.78,4.71,0.23,2.29,4.38,3.19,3.63,4.26,7.0,1.01,84.022
5.72,0.59,5.57,5.67,6.41,3.81,1.65,4.55,4.21,1.37,5.09,4.46,130.192
7.33,4.9,5.24,9.62,5.27,9.79,5.38,7.87,4.97,9.25,3.19,3.34,123.971
4.23,0.41,9.49,5.6,9.64,4.32,4.47,2.4,0.62,0.94,8.63,5.37,150.201
0.13,8.62,0.55,5.78,9.37,7.99,7.18,0.56,6.65,1.84,1.36,3.15,156.413
8.01,9.93,0.42,9.24,0.55,9.51,3.25,4.96,0.03,1.8,8.31,6.86,149.385
5.18,0.33,1.19,5.46,5.15,0.43,8.61,0.32,3.14,9.34,0.11,0.74,79.695
1.41,9.29,5.71,2.29,0.34,1.56,0.28,9.06,8.79,4.77,0.65,4.7,72.920
9.57,1.39,2.31,1.43,1.51,9.22,9.91,3.71,5.61,7.06,8.52,1.91,69.254
7.71,9.35,2.41,6.06,2.54,9.42,6.85,7.31,2.3,3.62,7.46,6.41,110.427
6.63,5.04,4.7,4.95,6.28,9.93,6.86,6.74,0.17,8.63,0.4,2.99,145.522
5.31,1.45,3.75,6.42,7.42,3.64,7.16,6.87,6.03,2.58,2.78,1.1,105.543
0.5,2.42,6.22,5.28,0.88,4.99,4.39,1.74,7.19,7.4,4.39,8.37,60.603
2.66,3.33,7.01,6.49,4.41,6.64,4.43,9.99,9.14,7.6,1.64,7.66,75.482
6.97,5.07,8.1,3.53,2.16,8.2,1.83,9.95,6.96,2.88,0.89,4.32,126.836
4.28,4.94,4.6,1.58,4.94,0.67,2.05,6.37,1.7,6.95,9.98,4.08,67.491
2.63,0.51,3.75,9.91,7.54,1.68,7.25,4.76,0.07,5.32,5.1,0.69,112.204
1.61,6.46,7.94,0.61,8.67,9.02,3.76,3.57,9.15,4.9,5.95,0.04,125.356
3.9,0.78,3.52,8.12,6.79,9.43,3.17,6.93,2.33,0.85,5.66,5.26,134.463
6.78,8.11,9.64,3.05,5.14,4.45,3.01,2.96,8.89,2.38,8.96,2.36,130.147
7.95,5.95,8.95,1.66,3.28,5.69,1.02,7.21,1.84,8.2,6.42,2.87,121.480
6.77,0.45,3.38,4.33,6.89,3.29,7.65,3.57,2.94,8.3,0.67,6.88,83.672
8.71,9.41,1.22,0.01,2.75,9.31,2.89,4.6,7.65,1.27,5.36,4.69,118.707
9.05,2.76,5.05,9.65,2.02,6.31,9.39,9.39,5.09,2.26,3.35,5.71,99.005
3.92,0.57,9.98,0.11,3.24,8.09,6.58,5.08,3.01,4.62,8.23,2.85,85.314
7.47,1.39,2.15,1.39,2.39,3.0,3.0,1.53,5.69,7.17,7.19,9.01,52.962
6.32,6.05,1.87,8.99,6.65,0.96,9.67,3.71,4.94,9.33,4.96,3.04,86.508
9.8,7.04,0.55,6.42,9.76,4.41,1.59,9.82,6.45,7.88,3.39,4.78,112.002
0.52,4.83,8.86,4.41,0.64,9.56,7.66,3.45,3.71,8.44,7.4,5.92,78.786
4.76,9.45,6.96,6.29,6.88,9.73,7.84,7.99,8.15,4.75,7.95,8.2,98.195
3.15,8.76,3.95,4.35,2.64,4.17,7.23,3.72,5.68,4.68,8.75,6.85,73.205
7.81,9.6,8.57,8.43,9.74,0.35,5.76,4.38,3.6,1.15,3.18,9.74,160.014
2.75,3.0,3.31,8.75,4.38,3.17,3.26,2.27,7.85,7.86,7.39,6.38,72.436
4.93,3.15,6.09,7.55,1.14,5.87,5.86,1.55,9.66,0.06,1.18,9.99,101.519
4.3,6.26,7.99,0.41,3.22,1.44,7.05,9.88,2.36,9.78,1.66,0.15,76.490
8.5,2.24,5.72,5.3,6.9,4.18,8.48,0.86,2.71,5.69,1.87,8.97,114.906
2.07,0.91,2.39,8.67,7.9,0.6,8.09,9.81,8.93,6.83,8.73,0.2,52.923
1.17,1.69,5.75,5.35,1.19,3.71,2.05,0.46,0.91,5.26,3.39,7.55,96.126
4.07,9.99,8.3,3.49,4.26,0.05,9.62,2.61,3.67,0.7,4.34,2.33,129.609
0.22,2.25,8.28,4.53,1.94,1.78,8.31,3.32,3.27,8.0,4.36,2.05,64.824
5.63,0.93,7.95,0.29,7.15,1.73,1.37,2.83,4.64,8.0,3.84,2.65,101.500
8.01,9.09,4.04,4.93,2.78,0.82,0.96,5.92,4.57,0.94,5.44,8.63,112.132
4.38,0.71,6.69,0.1,4.99,4.87,8.8,7.61,6.54,6.73,0.69,9.62,54.364
4.21,7.07,5.53,4.38,4.73,1.47,0.35,2.41,3.42,4.13,7.36,3.3,130.615
4.77,0.95,8.6,7.23,2.37,2.0,1.11,9.38,7.39,7.29,2.97,1.4,87.745
8.02,6.47,8.04,2.87,4.83,0.13,4.61,4.27,1.17,7.63,4.83,6.06,106.265
9.88,9.51,7.3,9.83,2.09,3.89,0.39,5.32,8.63,9.73,4.46,3.37,133.229
9.94,1.42,7.67,7.23,9.65,7.35,3.88,1.89,1.53,6.58,1.54,2.77,237.823
0.29,4.97,7.73,2.06,7.7,3.44,6.88,0.35,7.32,8.85,6.58,8.09,68.794
9.05,3.79,4.98,9.28,4.6,4.35,3.25,9.87,6.61,2.77,5.37,7.33,102.415
1.32,2.12,4.03,3.96,8.02,9.46,1.28,0.88,2.25,7.63,9.0,7.34,101.868
4.88,9.6,3.64,9.13,9.27,5.39,2.07,1.9,0.92,9.41,8.4,9.31,130.928
1.95,2.32,5.06,3.46,4.45,8.28,1.63,2.17,7.79,7.43,3.77,4.09,94.940
4.16,8.85,3.32,0.58,7.94,2.62,8.84,3.79,5.0,4.87,1.88,1.06,107.980
8.53,5.76,6.88,1.84,2.43,3.77,8.84,8.15,5.48,8.19,0.4,8.01,74.763
9.63,4.14,6.79,8.08,5.09,5.28,7.82,8.2,3.48,3.42,4.63,0.39,139.621
0.28,4.23,7.55,3.45,9.42,3.02,7.95,5.73,3.59,3.94,7.24,6.8,79.291
4.34,9.11,3.44,0.6,1.45,8.39,8.81,8.47,5.84,4.25,5.49,7.19,68.240
8.25,6.36,7.31,1.06,7.4,1.17,2.88,1.7,8.09,4.46,2.45,2.9,140.347
0.91,7.42,6.08,6.46,4.44,8.88,7.26,3.89,6.79,5.61,8.32,3.21,97.463
4.92,4.74,5.79,5.37,2.76,4.96,0.76,9.17,2.11,10.0,3.56,1.81,104.123
3.17,9.99,3.12,6.46,5.44,5.24,8.74,7.74,5.14,1.92,6.68,5.86,92.627
8.73,7.06,6.44,6.72,2.63,5.71,2.32,7.45,5.35,6.78,8.39,4.52,107.124
2.48,5.08,7.97,9.23,4.31,6.65,8.85,9.41,8.14,3.57,8.23,0.96,91.216
2.38,9.61,2.79,7.17,3.21,2.96,3.8,8.1,4.6,2.57,0.18,4.36,119.102
7.2,0.07,5.39,0.91,3.65,2.64,8.15,9.64,3.24,3.01,9.36,3.43,53.923
0.74,6.78,0.38,7.64,2.29,1.18,6.47,7.16,4.94,1.16,8.37,8.77,51.560
2.87,9.04,4.9,4.67,5.95,1.09,5.96,3.83,9.21,9.72,7.57,2.25,74.001
6.91,3.25,5.61,6.46,7.99,5.74,2.68,3.67,6.27,7.35,6.29,4.5,116.905
3.58,4.77,5.13,3.24,7.16,2.2,4.91,4.69,4.36,0.68,8.49,2.69,101.007
8.86,7.11,8.84,5.05,2.94,6.15,0.16,6.5,8.81,0.85,3.05,1.43,187.260
1.13,3.28,2.61,1.41,3.89,5.02,4.86,3.08,7.97,9.82,4.12,5.52,49.025
2.88,1.05,1.76,7.05,3.6,2.21,9.68,9.36,1.36,1.38,6.03,9.83,49.283
2.53,6.58,7.68,4.43,4.25,0.28,8.86,9.7,1.11,0.66,0.45,5.26,98.886
2.7,7.26,1.7,0.4,1.32,8.48,9.37,0.87,7.5,1.12,7.24,6.47,67.117
8.07,8.24,2.36,6.41,6.88,7.35,4.85,2.29,2.88,5.82,9.88,7.56,118.119
2.64,8.07,5.23,9.37,6.62,7.16,2.25,0.47,4.3,6.22,6.75,2.22,176.002
2.73,6.61,0.82,2.87,2.52,8.11,8.67,9.56,9.12,0.15,8.1,2.15,62.675
8.17,1.56,5.63,7.64,1.58,7.02,7.05,1.99,1.51,1.97,3.26,5.74,146.840
3.1,0.07,1.52,6.56,3.82,3.31,6.71,3.36,9.07,6.76,7.1,9.18,43.575
2.92,3.86,7.38,0.93,1.96,1.38,4.42,0.25,2.05,6.96,4.47,8.22,69.890
4.98,8.88,0.07,2.64,8.22,4.3,3.47,8.62,9.91,5.92,0.13,8.81,78.920
5.57,0.11,8.75,2.9,8.49,1.79,8.28,2.98,4.1,5.95,3.28,5.28,92.434
4.45,2.55,8.03,8.93,8.74,3.82,8.83,8.52,4.37,3.96,3.75,0.23,123.129
6.29,6.54,3.7,2.68,3.64,9.06,6.48,5.77,5.65,0.43,8.23,8.6,90.757
5.06,2.14,0.26,3.74,6.87,1.02,2.91,4.18,7.44,7.35,2.89,9.2,56.197
8.22,3.38,2.21,1.83,9.93,1.95,6.37,0.57,7.14,5.84,9.66,6.56,76.148
3.54,4.41,8.59,2.78,9.55,5.45,4.14,0.35,4.59,8.65,4.84,2.23,138.387
8.8,7.72,6.06,3.74,2.06,8.22,1.44,7.27,0.66,6.01,9.41,2.0,136.618
0.84,7.26,9.58,1.7,9.12,5.65,2.34,6.85,0.15,7.03,8.58,1.98,126.810
4.74,8.83,0.92,4.5,9.19,5.83,0.11,1.94,6.32,7.47,4.78,8.13,118.296
8.8,6.22,9.84,5.95,4.65,0.5,7.31,5.77,2.53,4.05,5.09,7.02,113.189
5.68,3.89,0.26,7.21,1.71,5.68,1.88,0.06,5.3,6.6,9.15,6.32,83.350
3.81,1.01,5.87,5.55,6.37,0.06,6.09,1.76,6.98,7.58,5.62,7.77,63.324
6.74,7.84,9.96,1.96,1.39,9.93,2.88,0.96,8.43,3.62,4.88,7.84,132.192
4.13,1.63,5.16,5.75,9.47,2.77,8.25,9.43,5.32,6.65,7.73,2.59,72.329
7.66,2.99,2.41,1.54,4.53,4.77,1.48,7.4,2.44,0.54,1.87,4.45,131.463
0.65,8.01,7.59,3.93,5.59,7.21,2.23,4.25,4.64,2.66,5.28,9.15,116.909
6.2,6.49,2.46,9.2,7.87,6.64,0.6,9.04,6.01,7.98,3.03,1.48,138.095
6.58,7.26,6.53,3.22,6.56,1.3,7.3,8.14,1.85,9.11,0.97,3.86,100.704
5.0,9.06,5.66,9.85,2.89,4.08,6.33,0.75,9.06,6.72,7.28,0.15,120.634
4.5,5.32,6.8,9.74,3.72,1.06,2.64,8.95,5.84,3.06,3.26,6.29,103.662
8.4,1.71,6.35,6.18,8.73,1.91,6.01,8.78,1.63,9.58,6.93,3.14,92.265
9.93,7.83,8.67,0.9,4.71,9.29,2.39,9.83,1.77,5.46,5.47,8.57,123.410
4.21,1.8,7.14,7.26,4.78,6.09,3.83,9.9,3.07,2.57,7.48,8.07,89.576
4.94,0.71,0.98,8.6,3.95,8.35,0.17,1.89,4.75,7.77,3.49,5.87,114.996
7.13,3.1,1.03,0.94,0.62,2.83,1.98,2.57,1.72,2.37,2.99,9.95,72.521
6.89,5.85,8.8,8.08,1.09,3.77,8.38,7.76,0.42,9.47,4.92,4.67,96.800
8.32,2.79,9.99,2.97,8.13,8.0,2.84,1.61,7.63,2.47,0.41,6.96,183.394
9.93,1.2,6.86,3.66,6.53,0.87,4.8,3.89,7.91,5.18,9.89,7.89,73.433
0.72,8.79,6.57,2.11,1.11,3.57,9.07,4.36,7.65,9.31,0.35,3.34,67.107
10.0,1.25,4.22,6.64,8.87,0.62,4.72,6.72,3.49,1.63,9.4,5.35,100.926
0.01,5.43,3.61,2.9,1.33,8.7,7.68,1.93,0.64,4.97,2.79,7.91,84.799
4.3,2.76,0.9,1.77,3.09,7.58,8.46,5.99,0.96,2.67,1.61,9.59,69.672
4.27,4.22,6.17,8.52,4.13,8.43,5.8,8.51,8.7,9.25,6.44,6.63,78.844
8.34,4.98,7.49,6.65,4.7,1.25,7.25,7.61,1.13,2.76,3.37,6.86,115.286
8.81,3.76,7.8,7.19,9.14,7.83,3.56,5.6,0.06,6.52,9.15,5.44,146.818
3.91,6.34,2.49,5.04,7.3,3.14,7.6,4.46,2.95,2.48,9.85,0.68,100.714
4.34,7.75,0.65,5.12,5.05,2.94,9.65,1.49,4.39,6.1,6.54,7.05,73.396
1.94,9.26,6.5,5.41,0.26,7.69,1.41,8.28,4.27,5.83,4.37,4.86,107.030
6.14,3.29,2.07,6.84,0.6,4.3,6.7,5.56,5.73,3.43,0.7,3.12,92.076
2.79,6.36,2.14,8.98,5.17,6.74,0.5,8.76,6.3,1.32,4.14,2.08,139.307
5.03,0.85,6.53,5.39,4.83,4.0,2.75,3.19,3.96,2.53,9.96,8.55,86.070
1.46,1.63,8.35,9.28,2.63,9.13,5.0,5.42,3.78,1.21,6.01,1.34,142.707
